caseid,schoolid,score,cohort90,female,sclass,schtype,schurban,schdenom
17422,419,22,-2,1,2,0,0,0
17417,419,12,-2,1,1,0,0,0
17420,419,27,-2,1,1,0,0,0
17418,419,39,-2,1,3,0,0,0
11724,419,38,-4,1,2,0,0,0
11727,419,28,-4,1,2,0,0,0
11729,419,24,-4,1,2,0,0,0
11726,419,20,-4,1,2,0,0,0
11725,419,48,-4,1,1,0,0,0
22051,419,29,0,1,2,0,0,0
17437,419,52,-2,1,1,0,0,0
22050,419,67,0,1,2,0,0,0
22058,419,32,0,1,3,0,0,0
22055,419,43,0,1,3,0,0,0
22056,419,69,0,1,1,0,0,0
17425,419,37,-2,1,1,0,0,0
22061,419,41,0,1,1,0,0,0
22063,419,69,0,1,2,0,0,0
22060,419,20,0,1,4,0,0,0
17419,419,17,-2,0,1,0,0,0
17416,419,7,-2,0,4,0,0,0
22065,419,42,0,1,2,0,0,0
17435,419,35,-2,1,2,0,0,0
29900,420,40,6,1,3,0,0,0
29899,420,57,6,1,2,0,0,0
17443,420,26,-2,1,2,0,0,0
29901,420,50,6,1,2,0,0,0
36876,420,39,8,1,2,0,0,0
36877,420,40,8,1,3,0,0,0
5308,420,18,-6,1,2,0,0,0
11731,420,13,-4,1,2,0,0,0
11732,420,41,-4,1,2,0,0,0
5306,420,9,-6,1,1,0,0,0
5305,420,40,-6,1,1,0,0,0
17442,420,13,-2,1,3,0,0,0
17439,420,47,-2,1,1,0,0,0
17441,420,42,-2,1,2,0,0,0
11733,420,44,-4,1,2,0,0,0
11737,420,45,-4,1,1,0,0,0
11734,420,10,-4,1,3,0,0,0
17440,420,6,-2,0,3,0,0,0
5303,420,35,-6,0,2,0,0,0
5304,420,41,-6,0,2,0,0,0
5302,420,4,-6,0,3,0,0,0
17444,420,46,-2,0,1,0,0,0
22066,420,24,0,0,2,0,0,0
11736,420,4,-4,0,4,0,0,0
5307,420,18,-6,0,2,0,0,0
11735,420,48,-4,0,1,0,0,0
11730,420,3,-4,0,4,0,0,0
36879,420,50,8,1,1,0,0,0
36885,420,51,8,1,2,0,0,0
36884,420,50,8,0,2,0,0,0
36882,420,35,8,0,4,0,0,0
36883,420,27,8,1,4,0,0,0
36881,420,31,8,1,1,0,0,0
22067,420,44,0,0,3,0,0,0
22068,420,0,0,0,2,0,0,0
36880,420,31,8,0,2,0,0,0
22069,420,22,0,0,1,0,0,0
36878,420,31,8,0,3,0,0,0
5309,421,0,-6,0,4,0,1,1
5310,421,17,-6,0,1,0,1,1
17449,422,13,-2,0,1,0,1,1
29906,422,19,6,0,3,0,1,1
29902,422,22,6,0,4,0,1,1
29905,422,41,6,0,4,0,1,1
17446,422,44,-2,0,3,0,1,1
5319,422,38,-6,1,2,0,1,1
5321,422,21,-6,1,2,0,1,1
5322,422,0,-6,1,3,0,1,1
5318,422,3,-6,1,1,0,1,1
5317,422,12,-6,1,2,0,1,1
11747,422,29,-4,1,3,0,1,1
11744,422,18,-4,1,3,0,1,1
11745,422,10,-4,1,3,0,1,1
5323,422,0,-6,1,3,0,1,1
11742,422,0,-4,1,4,0,1,1
11738,422,14,-4,1,3,0,1,1
5316,422,12,-6,1,3,0,1,1
17450,422,12,-2,1,3,0,1,1
22070,422,5,0,1,3,0,1,1
17448,422,0,-2,1,2,0,1,1
17447,422,7,-2,1,2,0,1,1
17445,422,16,-2,1,2,0,1,1
29903,422,9,6,1,4,0,1,1
29904,422,33,6,1,4,0,1,1
22071,422,17,0,1,2,0,1,1
22073,422,16,0,1,3,0,1,1
22072,422,0,0,1,3,0,1,1
11746,422,0,-4,0,3,0,1,1
11740,422,30,-4,0,3,0,1,1
11739,422,4,-4,0,3,0,1,1
11741,422,3,-4,0,3,0,1,1
11743,422,5,-4,0,3,0,1,1
11748,422,3,-4,1,4,0,1,1
5312,422,36,-6,0,2,0,1,1
5313,422,3,-6,0,3,0,1,1
5311,422,40,-6,0,3,0,1,1
5315,422,7,-6,0,4,0,1,1
5314,422,0,-6,0,3,0,1,1
22077,423,0,0,0,2,0,1,1
5328,423,18,-6,0,3,0,1,1
5325,423,0,-6,0,4,0,1,1
5329,423,0,-6,0,2,0,1,1
22083,423,38,0,0,3,0,1,1
22078,423,17,0,0,3,0,1,1
22080,423,21,0,0,3,0,1,1
29910,423,36,6,0,4,0,1,1
5348,423,0,-6,0,3,0,1,1
5347,423,27,-6,0,4,0,1,1
11750,423,16,-4,0,3,0,1,1
5330,423,43,-6,0,2,0,1,1
5337,423,0,-6,0,3,0,1,1
5344,423,18,-6,0,2,0,1,1
5338,423,0,-6,0,3,0,1,1
5343,423,0,-6,0,4,0,1,1
17467,423,43,-2,0,3,0,1,1
36895,423,32,8,0,3,0,1,1
36898,423,25,8,0,3,0,1,1
36894,423,41,8,0,3,0,1,1
36893,423,40,8,0,3,0,1,1
17466,423,3,-2,0,3,0,1,1
36899,423,28,8,0,2,0,1,1
22074,423,19,0,0,3,0,1,1
22076,423,18,0,0,3,0,1,1
29911,423,23,6,0,4,0,1,1
29917,423,35,6,0,3,0,1,1
29918,423,18,6,0,3,0,1,1
29913,423,45,6,0,2,0,1,1
36892,423,39,8,0,4,0,1,1
36890,423,47,8,0,3,0,1,1
29919,423,56,6,0,1,0,1,1
36888,423,28,8,0,2,0,1,1
29921,423,28,6,0,3,0,1,1
11754,423,0,-4,1,3,0,1,1
22084,423,14,0,1,2,0,1,1
36896,423,50,8,1,3,0,1,1
22082,423,36,0,1,2,0,1,1
22081,423,17,0,1,2,0,1,1
22075,423,36,0,1,2,0,1,1
36886,423,40,8,1,2,0,1,1
36891,423,59,8,1,2,0,1,1
36887,423,38,8,1,2,0,1,1
36889,423,53,8,1,2,0,1,1
29923,423,41,6,1,1,0,1,1
17457,423,19,-2,1,4,0,1,1
17459,423,6,-2,1,1,0,1,1
17453,423,15,-2,1,4,0,1,1
17452,423,10,-2,1,3,0,1,1
17465,423,33,-2,1,3,0,1,1
36897,423,35,8,1,3,0,1,1
17461,423,10,-2,1,1,0,1,1
17464,423,41,-2,1,2,0,1,1
17462,423,37,-2,1,2,0,1,1
17451,423,38,-2,1,3,0,1,1
29922,423,38,6,1,4,0,1,1
29920,423,55,6,1,4,0,1,1
11751,423,43,-4,0,1,0,1,1
11752,423,17,-4,0,3,0,1,1
11753,423,8,-4,0,4,0,1,1
29912,423,26,6,1,3,0,1,1
29916,423,57,6,1,2,0,1,1
29914,423,43,6,1,2,0,1,1
29915,423,55,6,1,1,0,1,1
17463,423,5,-2,0,3,0,1,1
17456,423,35,-2,0,2,0,1,1
17455,423,31,-2,0,4,0,1,1
17458,423,9,-2,0,1,0,1,1
17460,423,15,-2,0,2,0,1,1
11757,423,25,-4,0,1,0,1,1
11758,423,0,-4,0,3,0,1,1
17454,423,17,-2,0,2,0,1,1
11761,423,0,-4,0,2,0,1,1
11764,423,0,-4,0,4,0,1,1
22086,423,3,0,1,3,0,1,1
11762,423,7,-4,1,4,0,1,1
11760,423,27,-4,1,2,0,1,1
11759,423,44,-4,1,1,0,1,1
11763,423,16,-4,1,3,0,1,1
11765,423,25,-4,1,3,0,1,1
11766,423,32,-4,1,1,0,1,1
5326,423,16,-6,1,3,0,1,1
5324,423,15,-6,1,1,0,1,1
11756,423,43,-4,1,1,0,1,1
5332,423,33,-6,1,4,0,1,1
5327,423,9,-6,1,4,0,1,1
5331,423,0,-6,1,3,0,1,1
11755,423,51,-4,1,2,0,1,1
5345,423,15,-6,1,2,0,1,1
5342,423,56,-6,1,3,0,1,1
5341,423,0,-6,1,3,0,1,1
11749,423,26,-4,1,4,0,1,1
11768,423,0,-4,1,1,0,1,1
5346,423,7,-6,1,3,0,1,1
11767,423,5,-4,1,3,0,1,1
5334,423,21,-6,1,4,0,1,1
5333,423,30,-6,1,3,0,1,1
5340,423,38,-6,1,2,0,1,1
5339,423,37,-6,1,3,0,1,1
5335,423,0,-6,1,3,0,1,1
5336,423,14,-6,1,3,0,1,1
5358,424,4,-6,1,1,0,1,0
17482,424,34,-2,0,4,0,1,0
17483,424,47,-2,0,1,0,1,0
17480,424,4,-2,0,3,0,1,0
5356,424,16,-6,1,1,0,1,0
5350,424,8,-6,1,3,0,1,0
17484,424,38,-2,0,3,0,1,0
5349,424,0,-6,1,2,0,1,0
22087,424,52,0,0,1,0,1,0
17479,424,44,-2,0,1,0,1,0
22098,424,33,0,0,2,0,1,0
22097,424,27,0,0,2,0,1,0
29927,424,39,6,0,3,0,1,0
29929,424,53,6,0,1,0,1,0
11769,424,22,-4,1,2,0,1,0
36915,424,38,8,0,1,0,1,0
22096,424,17,0,0,1,0,1,0
22090,424,48,0,0,1,0,1,0
22093,424,28,0,0,2,0,1,0
29932,424,27,6,0,3,0,1,0
36922,424,42,8,0,1,0,1,0
36921,424,40,8,0,2,0,1,0
36923,424,27,8,0,3,0,1,0
36924,424,35,8,0,2,0,1,0
36925,424,41,8,0,3,0,1,0
11776,424,5,-4,0,2,0,1,0
36920,424,45,8,0,3,0,1,0
36916,424,34,8,0,3,0,1,0
36919,424,38,8,0,1,0,1,0
17478,424,25,-2,0,3,0,1,0
17474,424,53,-2,0,2,0,1,0
17472,424,23,-2,0,1,0,1,0
17475,424,19,-2,0,2,0,1,0
17476,424,47,-2,0,2,0,1,0
36931,424,43,8,0,1,0,1,0
11778,424,3,-4,0,2,0,1,0
36933,424,63,8,0,1,0,1,0
17470,424,50,-2,0,2,0,1,0
11781,424,19,-4,0,3,0,1,0
17469,424,33,-2,0,1,0,1,0
36911,424,44,8,0,1,0,1,0
22095,424,55,0,1,1,0,1,0
22094,424,33,0,1,2,0,1,0
29924,424,59,6,1,1,0,1,0
29925,424,52,6,1,1,0,1,0
22089,424,21,0,1,2,0,1,0
22092,424,40,0,1,1,0,1,0
22091,424,41,0,1,2,0,1,0
22088,424,32,0,1,2,0,1,0
36908,424,40,8,1,2,0,1,0
36907,424,54,8,1,1,0,1,0
36909,424,23,8,1,2,0,1,0
29926,424,59,6,1,3,0,1,0
29928,424,40,6,1,1,0,1,0
29931,424,59,6,1,1,0,1,0
29930,424,41,6,1,3,0,1,0
36917,424,48,8,1,1,0,1,0
11780,424,20,-4,1,2,0,1,0
17471,424,43,-2,1,2,0,1,0
11779,424,35,-4,1,2,0,1,0
11777,424,40,-4,1,2,0,1,0
36912,424,45,8,0,1,0,1,0
17473,424,30,-2,1,2,0,1,0
36913,424,55,8,0,1,0,1,0
17481,424,21,-2,1,2,0,1,0
36903,424,52,8,0,2,0,1,0
36904,424,57,8,0,1,0,1,0
17477,424,23,-2,1,1,0,1,0
11775,424,26,-4,1,3,0,1,0
11773,424,33,-4,1,2,0,1,0
36905,424,27,8,0,2,0,1,0
5351,424,5,-6,0,3,0,1,0
5352,424,0,-6,0,1,0,1,0
36900,424,37,8,0,2,0,1,0
5359,424,30,-6,0,3,0,1,0
11770,424,17,-4,0,3,0,1,0
11772,424,8,-4,0,4,0,1,0
5357,424,0,-6,0,3,0,1,0
5355,424,0,-6,0,3,0,1,0
5354,424,17,-6,0,2,0,1,0
36902,424,57,8,0,1,0,1,0
36901,424,37,8,0,4,0,1,0
11774,424,49,-4,0,3,0,1,0
36914,424,56,8,0,1,0,1,0
36937,424,55,8,0,1,0,1,0
11771,424,16,-4,1,1,0,1,0
36918,424,44,8,1,3,0,1,0
36929,424,36,8,1,2,0,1,0
36930,424,47,8,1,2,0,1,0
36932,424,51,8,1,1,0,1,0
36926,424,44,8,1,3,0,1,0
36928,424,23,8,1,3,0,1,0
36927,424,35,8,1,3,0,1,0
5353,424,16,-6,0,1,0,1,0
36938,424,58,8,1,2,0,1,0
36936,424,33,8,1,1,0,1,0
36935,424,44,8,1,1,0,1,0
36910,424,61,8,0,1,0,1,0
36906,424,56,8,0,1,0,1,0
36934,424,60,8,1,1,0,1,0
36941,425,62,8,0,1,0,0,0
36939,425,42,8,0,2,0,0,0
36944,425,62,8,0,2,0,0,0
29941,425,25,6,0,2,0,0,0
29937,425,51,6,0,1,0,0,0
29943,425,35,6,0,1,0,0,0
29942,425,24,6,0,2,0,0,0
36945,425,43,8,0,4,0,0,0
11782,425,0,-4,0,4,0,0,0
5373,425,42,-6,0,3,0,0,0
5372,425,24,-6,0,2,0,0,0
11786,425,19,-4,0,3,0,0,0
11794,425,15,-4,0,2,0,0,0
17485,425,21,-2,0,3,0,0,0
5365,425,8,-6,0,2,0,0,0
5361,425,9,-6,0,4,0,0,0
5370,425,38,-6,0,3,0,0,0
5366,425,5,-6,0,1,0,0,0
5369,425,6,-6,0,3,0,0,0
29934,425,48,6,0,2,0,0,0
22102,425,22,0,0,1,0,0,0
17498,425,14,-2,0,3,0,0,0
17497,425,16,-2,0,1,0,0,0
22103,425,45,0,0,1,0,0,0
22106,425,29,0,0,3,0,0,0
17488,425,44,-2,0,1,0,0,0
17491,425,0,-2,0,1,0,0,0
17489,425,19,-2,0,1,0,0,0
17496,425,47,-2,0,2,0,0,0
17495,425,47,-2,0,4,0,0,0
17493,425,33,-2,0,2,0,0,0
17494,425,25,-2,0,1,0,0,0
22104,425,33,0,1,2,0,0,0
11790,425,34,-4,1,2,0,0,0
11791,425,4,-4,1,3,0,0,0
36942,425,34,8,1,3,0,0,0
36943,425,37,8,1,4,0,0,0
11795,425,14,-4,1,2,0,0,0
11792,425,31,-4,1,3,0,0,0
11793,425,23,-4,1,3,0,0,0
17486,425,3,-2,1,2,0,0,0
36955,425,52,8,1,2,0,0,0
36954,425,39,8,1,1,0,0,0
36956,425,54,8,1,1,0,0,0
36947,425,56,8,1,1,0,0,0
36948,425,57,8,1,1,0,0,0
36953,425,31,8,1,3,0,0,0
36952,425,60,8,1,1,0,0,0
36957,425,67,8,1,1,0,0,0
29938,425,42,6,1,3,0,0,0
29936,425,55,6,1,2,0,0,0
29939,425,55,6,1,1,0,0,0
29940,425,42,6,1,1,0,0,0
22105,425,36,0,1,1,0,0,0
29935,425,56,6,1,1,0,0,0
29933,425,49,6,1,2,0,0,0
17487,425,38,-2,1,1,0,0,0
17492,425,27,-2,1,1,0,0,0
17499,425,55,-2,1,1,0,0,0
17490,425,15,-2,1,2,0,0,0
36940,425,34,8,1,2,0,0,0
22101,425,46,0,1,1,0,0,0
22099,425,26,0,1,3,0,0,0
22100,425,36,0,1,2,0,0,0
36946,425,57,8,0,1,0,0,0
5363,425,3,-6,1,1,0,0,0
5362,425,27,-6,1,1,0,0,0
5364,425,17,-6,1,4,0,0,0
5367,425,43,-6,1,1,0,0,0
5368,425,36,-6,1,1,0,0,0
36949,425,26,8,0,1,0,0,0
5360,425,40,-6,1,3,0,0,0
36950,425,50,8,0,3,0,0,0
36951,425,33,8,0,1,0,0,0
36958,425,31,8,1,3,0,0,0
11787,425,40,-4,1,1,0,0,0
11785,425,34,-4,1,1,0,0,0
11784,425,6,-4,1,4,0,0,0
11788,425,6,-4,1,1,0,0,0
11789,425,14,-4,1,1,0,0,0
5371,425,19,-6,1,3,0,0,0
5375,425,35,-6,1,2,0,0,0
11783,425,11,-4,1,2,0,0,0
5374,425,44,-6,1,2,0,0,0
22109,426,0,0,1,1,0,1,1
17505,426,24,-2,0,4,0,1,1
22107,426,44,0,1,2,0,1,1
17506,426,51,-2,1,1,0,1,1
17500,426,20,-2,0,2,0,1,1
17504,426,53,-2,0,2,0,1,1
17501,426,14,-2,0,4,0,1,1
17503,426,35,-2,0,1,0,1,1
5377,426,0,-6,0,4,0,1,1
5378,426,41,-6,0,2,0,1,1
11800,426,18,-4,0,3,0,1,1
11797,426,39,-4,0,3,0,1,1
5380,426,14,-6,0,1,0,1,1
5376,426,9,-6,0,3,0,1,1
5381,426,17,-6,0,1,0,1,1
11799,426,30,-4,1,1,0,1,1
17502,426,21,-2,1,1,0,1,1
11796,426,0,-4,0,4,0,1,1
22108,426,0,0,0,1,0,1,1
5382,426,0,-6,0,4,0,1,1
11798,426,22,-4,1,2,0,1,1
5379,426,8,-6,0,4,0,1,1
17516,427,22,-2,0,1,0,1,0
17517,427,43,-2,0,1,0,1,0
17514,427,20,-2,0,4,0,1,0
17513,427,11,-2,0,3,0,1,0
17511,427,45,-2,0,1,0,1,0
22115,427,16,0,0,2,0,1,0
22116,427,33,0,0,2,0,1,0
17521,427,12,-2,0,3,0,1,0
22114,427,11,0,0,2,0,1,0
22112,427,37,0,0,2,0,1,0
22117,427,0,0,0,4,0,1,0
11803,427,36,-4,0,2,0,1,0
11807,427,0,-4,0,3,0,1,0
11802,427,0,-4,0,4,0,1,0
5389,427,18,-6,0,3,0,1,0
17510,427,31,-2,0,1,0,1,0
11819,427,0,-4,0,2,0,1,0
17508,427,27,-2,0,2,0,1,0
11811,427,23,-4,0,4,0,1,0
11816,427,25,-4,0,2,0,1,0
11815,427,0,-4,0,4,0,1,0
5386,427,26,-6,0,3,0,1,0
29959,427,28,6,0,3,0,1,0
29960,427,21,6,0,3,0,1,0
29957,427,23,6,0,2,0,1,0
29956,427,23,6,0,3,0,1,0
29954,427,50,6,0,3,0,1,0
36964,427,50,8,0,2,0,1,0
36966,427,39,8,0,3,0,1,0
29961,427,23,6,0,3,0,1,0
36963,427,41,8,0,2,0,1,0
36959,427,30,8,0,2,0,1,0
22118,427,15,0,0,4,0,1,0
22122,427,16,0,0,3,0,1,0
29945,427,29,6,0,3,0,1,0
22120,427,0,0,0,3,0,1,0
22119,427,17,0,0,2,0,1,0
29953,427,30,6,0,1,0,1,0
29950,427,33,6,0,2,0,1,0
29951,427,29,6,0,4,0,1,0
29947,427,25,6,0,3,0,1,0
29949,427,43,6,0,2,0,1,0
29948,427,32,6,0,2,0,1,0
36970,427,20,8,0,2,0,1,0
11813,427,53,-4,1,3,0,1,0
11812,427,41,-4,1,2,0,1,0
29946,427,57,6,1,3,0,1,0
29944,427,30,6,1,3,0,1,0
22121,427,25,0,1,3,0,1,0
11806,427,12,-4,1,2,0,1,0
11805,427,14,-4,1,4,0,1,0
11810,427,10,-4,1,1,0,1,0
11808,427,19,-4,1,4,0,1,0
11809,427,49,-4,1,1,0,1,0
11804,427,15,-4,1,3,0,1,0
17507,427,24,-2,1,1,0,1,0
17518,427,31,-2,1,1,0,1,0
11818,427,14,-4,1,3,0,1,0
11817,427,28,-4,1,3,0,1,0
22113,427,15,0,1,3,0,1,0
22110,427,10,0,1,1,0,1,0
22111,427,44,0,1,1,0,1,0
17519,427,12,-2,1,4,0,1,0
17522,427,9,-2,1,4,0,1,0
17520,427,24,-2,1,3,0,1,0
5385,427,0,-6,0,3,0,1,0
36968,427,19,8,1,3,0,1,0
36969,427,42,8,1,3,0,1,0
36967,427,42,8,1,2,0,1,0
36965,427,63,8,1,2,0,1,0
36962,427,38,8,1,2,0,1,0
36974,427,36,8,1,1,0,1,0
5384,427,52,-6,0,3,0,1,0
36971,427,34,8,1,3,0,1,0
36973,427,50,8,1,3,0,1,0
36972,427,39,8,1,1,0,1,0
11801,427,38,-4,1,3,0,1,0
5390,427,6,-6,1,3,0,1,0
5388,427,3,-6,1,2,0,1,0
5387,427,33,-6,1,3,0,1,0
5391,427,50,-6,1,2,0,1,0
5392,427,45,-6,1,1,0,1,0
36961,427,29,8,1,3,0,1,0
29958,427,36,6,1,3,0,1,0
36960,427,31,8,1,3,0,1,0
5383,427,10,-6,1,3,0,1,0
29955,427,43,6,1,3,0,1,0
29952,427,23,6,1,4,0,1,0
11814,427,31,-4,1,2,0,1,0
22131,428,26,0,1,1,0,1,0
22133,428,17,0,1,2,0,1,0
22126,428,39,0,1,2,0,1,0
22125,428,48,0,1,1,0,1,0
22139,428,15,0,1,1,0,1,0
22137,428,17,0,1,1,0,1,0
22138,428,29,0,1,4,0,1,0
22140,428,29,0,1,3,0,1,0
17530,428,38,-2,1,2,0,1,0
17532,428,30,-2,1,2,0,1,0
17529,428,27,-2,1,2,0,1,0
22123,428,31,0,1,3,0,1,0
17538,428,17,-2,1,2,0,1,0
17536,428,16,-2,1,4,0,1,0
17537,428,38,-2,1,2,0,1,0
17527,428,28,-2,1,1,0,1,0
36976,428,62,8,1,1,0,1,0
36979,428,35,8,1,2,0,1,0
36975,428,59,8,1,2,0,1,0
29977,428,40,6,1,1,0,1,0
36982,428,42,8,1,3,0,1,0
36980,428,52,8,1,1,0,1,0
36981,428,60,8,1,2,0,1,0
29962,428,28,6,1,3,0,1,0
29965,428,30,6,1,2,0,1,0
29968,428,42,6,1,2,0,1,0
29963,428,56,6,1,1,0,1,0
29975,428,37,6,1,4,0,1,0
29974,428,36,6,1,3,0,1,0
29969,428,26,6,1,1,0,1,0
29973,428,52,6,1,1,0,1,0
29971,428,53,6,1,1,0,1,0
36983,428,57,8,1,1,0,1,0
5394,428,37,-6,1,2,0,1,0
5395,428,27,-6,1,1,0,1,0
5406,428,23,-6,0,3,0,1,0
5405,428,47,-6,0,1,0,1,0
5407,428,45,-6,1,1,0,1,0
5397,428,52,-6,1,1,0,1,0
5402,428,31,-6,1,3,0,1,0
5411,428,29,-6,1,1,0,1,0
5398,428,49,-6,0,2,0,1,0
5399,428,34,-6,0,3,0,1,0
5396,428,34,-6,0,1,0,1,0
5404,428,45,-6,0,2,0,1,0
5403,428,0,-6,0,3,0,1,0
5400,428,27,-6,0,3,0,1,0
5401,428,14,-6,0,2,0,1,0
17526,428,0,-2,1,3,0,1,0
11831,428,48,-4,1,2,0,1,0
11835,428,24,-4,1,3,0,1,0
11830,428,8,-4,1,3,0,1,0
5410,428,0,-6,0,3,0,1,0
17525,428,16,-2,1,2,0,1,0
17523,428,0,-2,1,3,0,1,0
17524,428,36,-2,1,1,0,1,0
5413,428,22,-6,1,2,0,1,0
5418,428,17,-6,1,2,0,1,0
11822,428,31,-4,1,1,0,1,0
5408,428,25,-6,0,1,0,1,0
5409,428,41,-6,0,1,0,1,0
11828,428,38,-4,1,2,0,1,0
11825,428,45,-4,1,1,0,1,0
11827,428,34,-4,1,2,0,1,0
11826,428,0,-4,1,1,0,1,0
5393,428,45,-6,0,2,0,1,0
29964,428,43,6,0,1,0,1,0
22136,428,44,0,0,1,0,1,0
22135,428,25,0,0,2,0,1,0
29966,428,31,6,0,1,0,1,0
29967,428,34,6,0,1,0,1,0
29970,428,21,6,0,3,0,1,0
22128,428,0,0,0,1,0,1,0
22127,428,33,0,0,3,0,1,0
22134,428,55,0,0,2,0,1,0
22132,428,47,0,0,1,0,1,0
22129,428,20,0,0,3,0,1,0
22130,428,30,0,0,2,0,1,0
22124,428,31,0,0,1,0,1,0
36991,428,52,8,0,2,0,1,0
36988,428,60,8,0,1,0,1,0
36987,428,53,8,0,1,0,1,0
37001,428,28,8,0,1,0,1,0
36996,428,43,8,0,1,0,1,0
37000,428,36,8,0,3,0,1,0
29972,428,57,6,0,1,0,1,0
36977,428,59,8,0,3,0,1,0
29976,428,34,6,0,1,0,1,0
36986,428,48,8,0,3,0,1,0
36985,428,27,8,0,3,0,1,0
36978,428,56,8,0,1,0,1,0
36984,428,55,8,0,2,0,1,0
36989,428,59,8,1,1,0,1,0
5416,428,12,-6,0,3,0,1,0
5415,428,6,-6,0,3,0,1,0
5414,428,28,-6,0,3,0,1,0
11821,428,49,-4,0,1,0,1,0
5417,428,29,-6,0,3,0,1,0
11820,428,24,-4,0,3,0,1,0
11823,428,0,-4,0,2,0,1,0
36992,428,51,8,1,1,0,1,0
36990,428,62,8,1,1,0,1,0
5412,428,0,-6,0,3,0,1,0
36995,428,28,8,1,3,0,1,0
36993,428,55,8,1,2,0,1,0
36994,428,35,8,1,1,0,1,0
36999,428,33,8,1,1,0,1,0
17534,428,52,-2,0,2,0,1,0
17533,428,54,-2,0,2,0,1,0
17531,428,42,-2,0,1,0,1,0
36998,428,38,8,1,1,0,1,0
17535,428,51,-2,0,1,0,1,0
17540,428,0,-2,0,1,0,1,0
11824,428,40,-4,0,2,0,1,0
11832,428,9,-4,0,2,0,1,0
11829,428,15,-4,0,2,0,1,0
17528,428,38,-2,0,1,0,1,0
11833,428,31,-4,0,2,0,1,0
11834,428,41,-4,0,1,0,1,0
11852,429,52,-4,0,2,0,1,0
5425,429,42,-6,1,3,0,1,0
5428,429,28,-6,1,3,0,1,0
11838,429,22,-4,0,2,0,1,0
11849,429,31,-4,0,2,0,1,0
11845,429,39,-4,0,2,0,1,0
5440,429,40,-6,0,3,0,1,0
5442,429,48,-6,1,2,0,1,0
5441,429,45,-6,1,2,0,1,0
5443,429,4,-6,1,1,0,1,0
5429,429,39,-6,1,1,0,1,0
5432,429,56,-6,1,1,0,1,0
5438,429,42,-6,1,2,0,1,0
5433,429,27,-6,1,3,0,1,0
11837,429,36,-4,1,1,0,1,0
5420,429,23,-6,0,3,0,1,0
5419,429,67,-6,0,1,0,1,0
5424,429,19,-6,0,1,0,1,0
5426,429,31,-6,0,3,0,1,0
5421,429,8,-6,1,3,0,1,0
5423,429,8,-6,1,1,0,1,0
5422,429,41,-6,1,1,0,1,0
5439,429,23,-6,0,1,0,1,0
5436,429,48,-6,0,2,0,1,0
5435,429,35,-6,0,1,0,1,0
5437,429,26,-6,0,1,0,1,0
5427,429,40,-6,0,1,0,1,0
5430,429,42,-6,0,3,0,1,0
5434,429,0,-6,0,3,0,1,0
5431,429,3,-6,0,2,0,1,0
11836,429,37,-4,1,2,0,1,0
29982,429,45,6,1,1,0,1,0
29983,429,20,6,1,2,0,1,0
29978,429,29,6,1,3,0,1,0
22145,429,29,0,1,2,0,1,0
37004,429,27,8,1,3,0,1,0
29986,429,34,6,1,2,0,1,0
29988,429,31,6,1,4,0,1,0
29987,429,30,6,1,2,0,1,0
37005,429,48,8,1,2,0,1,0
17545,429,30,-2,1,1,0,1,0
17546,429,0,-2,1,2,0,1,0
17544,429,36,-2,1,3,0,1,0
17543,429,28,-2,1,3,0,1,0
22143,429,44,0,1,2,0,1,0
22141,429,30,0,1,2,0,1,0
17548,429,24,-2,1,1,0,1,0
17550,429,26,-2,1,2,0,1,0
17549,429,26,-2,1,2,0,1,0
17542,429,38,-2,1,1,0,1,0
37026,429,52,8,1,2,0,1,0
37029,429,27,8,1,2,0,1,0
37025,429,10,8,1,4,0,1,0
37024,429,51,8,1,1,0,1,0
37023,429,49,8,1,3,0,1,0
37034,429,23,8,1,2,0,1,0
37031,429,50,8,1,1,0,1,0
37033,429,27,8,1,4,0,1,0
37032,429,32,8,1,3,0,1,0
37006,429,40,8,1,2,0,1,0
37012,429,27,8,1,3,0,1,0
37013,429,41,8,1,1,0,1,0
37008,429,62,8,1,4,0,1,0
37007,429,55,8,1,1,0,1,0
37022,429,54,8,1,3,0,1,0
37021,429,57,8,1,2,0,1,0
37014,429,43,8,1,3,0,1,0
37020,429,31,8,1,2,0,1,0
37019,429,61,8,1,1,0,1,0
11854,429,39,-4,0,3,0,1,0
37002,429,45,8,0,1,0,1,0
29989,429,0,6,0,4,0,1,0
37003,429,39,8,0,1,0,1,0
37009,429,31,8,0,2,0,1,0
29980,429,34,6,0,1,0,1,0
29985,429,41,6,0,3,0,1,0
29981,429,50,6,0,1,0,1,0
29984,429,52,6,0,1,0,1,0
29979,429,29,6,0,1,0,1,0
37027,429,31,8,0,4,0,1,0
37018,429,25,8,0,2,0,1,0
37028,429,51,8,0,1,0,1,0
37030,429,25,8,0,2,0,1,0
37010,429,30,8,0,2,0,1,0
37011,429,23,8,0,4,0,1,0
37017,429,41,8,0,3,0,1,0
37015,429,25,8,0,3,0,1,0
37016,429,51,8,0,4,0,1,0
17541,429,46,-2,1,2,0,1,0
11844,429,3,-4,1,3,0,1,0
11846,429,39,-4,1,3,0,1,0
11847,429,11,-4,1,3,0,1,0
11843,429,13,-4,1,1,0,1,0
11842,429,38,-4,1,1,0,1,0
11841,429,47,-4,1,2,0,1,0
11853,429,48,-4,1,1,0,1,0
11855,429,0,-4,1,2,0,1,0
11848,429,31,-4,1,2,0,1,0
